,frequency,mode,date,time,mycall,urrst,urnr,call,myrst,mynr,stn,datetime,hour,band,band_int,frequency_counts,station_type,dxcc,zonecq,zoneitu,continent,latitude,longitude,prefix,cum_dxcc_band,dxcc_band,dxcc_band_evol_all,dxcc_band_evol_10,dxcc_band_evol_15,dxcc_band_evol_20,dxcc_band_evol_40,dxcc_band_evol_80,dxcc_band_evol_160,cum_zonecq_band,zonecq_band,zonecq_band_evol_all,zonecq_band_evol_10,zonecq_band_evol_15,zonecq_band_evol_20,zonecq_band_evol_40,zonecq_band_evol_80,zonecq_band_evol_160,mults_evol_all,mults_evol_10,mults_evol_15,mults_evol_20,mults_evol_40,mults_evol_80,mults_evol_160,call_counter_band,isdupe,qsos_counter_band,qsos_evol_all,qsos_evol_10,qsos_evol_15,qsos_evol_20,qsos_evol_40,qsos_evol_80,qsos_evol_160,points,morse_length_seconds
5903,7015.0,CW,2016-11-26,2250,P33W,599,20,N9XO,599,5,0,2016-11-26 22:50:00,22,40.0,4.0,134.0,running,United States,5,8,continentNA,37.53,91.67,K,251,0,608,,,,142.0,,,207,0,174,,,,38.0,,,782,,,,180.0,,,1,0,1.0,5802.0,,,,2031.0,,,3,2.12
5904,7015.0,CW,2016-11-26,2250,P33W,599,20,IK2CFD,599,15,0,2016-11-26 22:50:00,22,40.0,4.0,134.0,running,Italy,15,28,continentEU,42.82,-12.58,I,91,0,608,,,,142.0,,,509,0,174,,,,38.0,,,782,,,,180.0,,,1,0,1.0,5803.0,,,,2032.0,,,3,2.76
5905,7015.0,CW,2016-11-26,2251,P33W,599,20,W9MU,599,4,0,2016-11-26 22:51:00,22,40.0,4.0,134.0,running,United States,5,8,continentNA,37.53,91.67,K,252,0,608,,,,142.0,,,63,0,174,,,,38.0,,,782,,,,180.0,,,1,0,1.0,5804.0,,,,2033.0,,,3,1.96
5906,7015.0,CW,2016-11-26,2251,P33W,599,20,W1NG,599,5,0,2016-11-26 22:51:00,22,40.0,4.0,134.0,running,United States,5,8,continentNA,37.53,91.67,K,253,0,608,,,,142.0,,,208,0,174,,,,38.0,,,782,,,,180.0,,,1,0,1.0,5805.0,,,,2034.0,,,3,1.96
5907,7015.0,CW,2016-11-26,2251,P33W,599,20,K4WW,599,4,0,2016-11-26 22:51:00,22,40.0,4.0,134.0,running,United States,5,8,continentNA,37.53,91.67,K,254,0,608,,,,142.0,,,64,0,174,,,,38.0,,,782,,,,180.0,,,1,0,1.0,5806.0,,,,2035.0,,,3,1.88
5908,7015.0,CW,2016-11-26,2251,P33W,599,20,SP9H,599,15,0,2016-11-26 22:51:00,22,40.0,4.0,134.0,running,Poland,15,28,continentEU,52.28,-18.67,SP,70,0,608,,,,142.0,,,510,0,174,,,,38.0,,,782,,,,180.0,,,1,0,1.0,5807.0,,,,2036.0,,,3,1.96
5909,7015.0,CW,2016-11-26,2252,P33W,599,20,DL1RNN,599,14,0,2016-11-26 22:52:00,22,40.0,4.0,134.0,running,Fed. Rep. of Germany,14,28,continentEU,51.00,-10.00,DL,238,0,608,,,,142.0,,,557,0,174,,,,38.0,,,782,,,,180.0,,,1,0,1.0,5808.0,,,,2037.0,,,3,2.6
5910,7015.0,CW,2016-11-26,2252,P33W,599,20,VE3VV,599,4,0,2016-11-26 22:52:00,22,40.0,4.0,134.0,running,Canada,5,9,continentNA,44.35,78.75,VE,20,0,608,,,,142.0,,,65,0,174,,,,38.0,,,782,,,,180.0,,,1,0,1.0,5809.0,,,,2038.0,,,3,2.12
5911,7027.0,CW,2016-11-26,2252,P33W,599,20,GM3WIJ,599,14,0,2016-11-26 22:52:00,22,40.0,4.0,2.0,inband,Scotland,14,27,continentEU,56.82,4.18,GM,9,0,608,,,,142.0,,,558,0,174,,,,38.0,,,782,,,,180.0,,,1,0,1.0,5810.0,,,,2039.0,,,3,2.76
5912,7015.0,CW,2016-11-26,2252,P33W,599,20,K3VJ,599,5,0,2016-11-26 22:52:00,22,40.0,4.0,134.0,running,United States,5,8,continentNA,37.53,91.67,K,255,0,608,,,,142.0,,,209,0,174,,,,38.0,,,782,,,,180.0,,,1,0,1.0,5811.0,,,,2040.0,,,3,2.12
5913,7015.0,CW,2016-11-26,2253,P33W,599,20,F1TRE,599,14,0,2016-11-26 22:53:00,22,40.0,4.0,134.0,running,France,14,27,continentEU,46.00,-2.00,F,40,0,608,,,,142.0,,,559,0,174,,,,38.0,,,782,,,,180.0,,,1,0,1.0,5812.0,,,,2041.0,,,3,1.96
5914,7015.0,CW,2016-11-26,2253,P33W,599,20,LY2BAW,599,15,0,2016-11-26 22:53:00,22,40.0,4.0,134.0,running,Lithuania,15,29,continentEU,55.45,-23.63,LY,26,0,608,,,,142.0,,,511,0,174,,,,38.0,,,782,,,,180.0,,,1,0,1.0,5813.0,,,,2042.0,,,3,3.0
5915,7015.0,CW,2016-11-26,2253,P33W,599,20,OK1VK,599,15,0,2016-11-26 22:53:00,22,40.0,4.0,134.0,running,Czech Republic,15,28,continentEU,50.00,-16.00,OK,57,0,608,,,,142.0,,,512,0,174,,,,38.0,,,782,,,,180.0,,,1,0,1.0,5814.0,,,,2043.0,,,3,2.68
5916,7000.0,CW,2016-11-26,2254,P33W,599,20,UN5J,599,17,0,2016-11-26 22:54:00,22,40.0,4.0,41.0,running,Kazakhstan,17,30,continentAS,48.17,-65.18,UN,6,0,608,,,,142.0,,,39,0,174,,,,38.0,,,782,,,,180.0,,,1,0,1.0,5815.0,,,,2044.0,,,1,1.72
5917,7015.0,CW,2016-11-26,2254,P33W,599,20,K8BZ,599,4,0,2016-11-26 22:54:00,22,40.0,4.0,134.0,running,United States,5,8,continentNA,37.53,91.67,K,256,0,608,,,,142.0,,,66,0,174,,,,38.0,,,782,,,,180.0,,,1,0,1.0,5816.0,,,,2045.0,,,3,2.12
5918,7052.0,CW,2016-11-26,2255,P33W,599,20,AA1SU,599,5,0,2016-11-26 22:55:00,22,40.0,4.0,1.0,inband,United States,5,8,continentNA,37.53,91.67,K,257,0,608,,,,142.0,,,210,0,174,,,,38.0,,,782,,,,180.0,,,1,0,1.0,5817.0,,,,2046.0,,,3,2.04
5919,7015.0,CW,2016-11-26,2255,P33W,599,20,W1AAX,599,5,0,2016-11-26 22:55:00,22,40.0,4.0,134.0,running,United States,5,8,continentNA,37.53,91.67,K,258,0,608,,,,142.0,,,211,0,174,,,,38.0,,,782,,,,180.0,,,1,0,1.0,5818.0,,,,2047.0,,,3,2.36
5920,7000.0,CW,2016-11-26,2255,P33W,599,20,IK6DTB,599,15,0,2016-11-26 22:55:00,22,40.0,4.0,41.0,running,Italy,15,28,continentEU,42.82,-12.58,I,92,0,608,,,,142.0,,,513,0,174,,,,38.0,,,782,,,,180.0,,,1,0,1.0,5819.0,,,,2048.0,,,3,2.28
5921,7015.0,CW,2016-11-26,2255,P33W,599,20,GW9J,599,14,0,2016-11-26 22:55:00,22,40.0,4.0,134.0,running,Wales,14,27,continentEU,52.28,3.73,GW,2,0,608,,,,142.0,,,560,0,174,,,,38.0,,,782,,,,180.0,,,1,0,1.0,5820.0,,,,2049.0,,,3,2.28
5922,7015.0,CW,2016-11-26,2255,P33W,599,20,W1ZZ,599,5,0,2016-11-26 22:55:00,22,40.0,4.0,134.0,running,United States,5,8,continentNA,37.53,91.67,K,259,0,608,,,,142.0,,,212,0,174,,,,38.0,,,782,,,,180.0,,,1,0,1.0,5821.0,,,,2050.0,,,3,2.28
5923,7015.0,CW,2016-11-26,2255,P33W,599,20,IK4TVP,599,15,0,2016-11-26 22:55:00,22,40.0,4.0,134.0,running,Italy,15,28,continentEU,42.82,-12.58,I,93,0,608,,,,142.0,,,514,0,174,,,,38.0,,,782,,,,180.0,,,1,0,1.0,5822.0,,,,2051.0,,,3,2.44
5924,7015.0,CW,2016-11-26,2256,P33W,599,20,DL1JDQ,599,14,0,2016-11-26 22:56:00,22,40.0,4.0,134.0,running,Fed. Rep. of Germany,14,28,continentEU,51.00,-10.00,DL,239,0,608,,,,142.0,,,561,0,174,,,,38.0,,,782,,,,180.0,,,1,0,1.0,5823.0,,,,2052.0,,,3,3.24
5925,7000.0,CW,2016-11-26,2256,P33W,599,20,NW4N,599,5,0,2016-11-26 22:56:00,22,40.0,4.0,41.0,running,United States,5,8,continentNA,37.53,91.67,K,260,0,608,,,,142.0,,,213,0,174,,,,38.0,,,782,,,,180.0,,,1,0,1.0,5824.0,,,,2053.0,,,3,1.56
5926,7015.0,CW,2016-11-26,2256,P33W,599,20,HA7LW,599,15,0,2016-11-26 22:56:00,22,40.0,4.0,134.0,running,Hungary,15,28,continentEU,47.12,-19.28,HA,46,0,608,,,,142.0,,,515,0,174,,,,38.0,,,782,,,,180.0,,,1,0,1.0,5825.0,,,,2054.0,,,3,2.2
5927,7015.0,CW,2016-11-26,2256,P33W,599,20,G4CIB,599,14,0,2016-11-26 22:56:00,22,40.0,4.0,134.0,running,England,14,27,continentEU,52.77,1.47,G,61,0,608,,,,142.0,,,562,0,174,,,,38.0,,,782,,,,180.0,,,1,0,1.0,5826.0,,,,2055.0,,,3,2.2
5928,7015.0,CW,2016-11-26,2257,P33W,599,20,N3NR,599,5,0,2016-11-26 22:57:00,22,40.0,4.0,134.0,running,United States,5,8,continentNA,37.53,91.67,K,261,0,608,,,,142.0,,,214,0,174,,,,38.0,,,782,,,,180.0,,,1,0,1.0,5827.0,,,,2056.0,,,3,1.56
5929,7015.0,CW,2016-11-26,2257,P33W,599,20,RK3QY,599,16,0,2016-11-26 22:57:00,22,40.0,4.0,134.0,running,European Russia,16,29,continentEU,53.65,-41.37,UA,241,0,608,,,,142.0,,,387,0,174,,,,38.0,,,782,,,,180.0,,,1,0,1.0,5828.0,,,,2057.0,,,3,2.68
5930,7000.0,CW,2016-11-26,2257,P33W,599,20,JI1ALP,599,25,0,2016-11-26 22:57:00,22,40.0,4.0,41.0,running,Japan,25,45,continentAS,36.40,-138.38,JA,68,0,608,,,,142.0,,,74,0,174,,,,38.0,,,782,,,,180.0,,,1,0,1.0,5829.0,,,,2058.0,,,1,2.92
5931,7015.0,CW,2016-11-26,2258,P33W,599,20,VA3ATT,599,4,0,2016-11-26 22:58:00,22,40.0,4.0,134.0,running,Canada,5,9,continentNA,44.35,78.75,VE,21,0,608,,,,142.0,,,67,0,174,,,,38.0,,,782,,,,180.0,,,1,0,1.0,5830.0,,,,2059.0,,,3,2.12
5932,7015.0,CW,2016-11-26,2258,P33W,599,20,K1QX,599,5,0,2016-11-26 22:58:00,22,40.0,4.0,134.0,running,United States,5,8,continentNA,37.53,91.67,K,262,0,608,,,,142.0,,,215,0,174,,,,38.0,,,782,,,,180.0,,,1,0,1.0,5831.0,,,,2060.0,,,3,2.36
5933,7068.0,CW,2016-11-26,2258,P33W,599,20,RA0LQ/MM,599,21,0,2016-11-26 22:58:00,22,40.0,4.0,1.0,inband,European Russia,16,29,continentEU,53.65,-41.37,UA,242,0,608,,,,142.0,,,11,0,174,,,,38.0,,,782,,,,180.0,,,1,0,1.0,5832.0,,,,2061.0,,,3,4.04
5934,7000.0,CW,2016-11-26,2259,P33W,599,20,2W0WOD,599,14,0,2016-11-26 22:59:00,22,40.0,4.0,41.0,running,Wales,14,27,continentEU,52.28,3.73,GW,3,0,608,,,,142.0,,,563,0,174,,,,38.0,,,782,,,,180.0,,,1,0,1.0,5833.0,,,,2062.0,,,3,3.4
5935,7015.0,CW,2016-11-26,2259,P33W,599,20,N5NU,599,4,0,2016-11-26 22:59:00,22,40.0,4.0,134.0,running,United States,5,8,continentNA,37.53,91.67,K,263,0,608,,,,142.0,,,68,0,174,,,,38.0,,,782,,,,180.0,,,1,0,1.0,5834.0,,,,2063.0,,,3,1.4
5936,7015.0,CW,2016-11-26,2259,P33W,599,20,W4ALF,599,4,0,2016-11-26 22:59:00,22,40.0,4.0,134.0,running,United States,5,8,continentNA,37.53,91.67,K,264,0,608,,,,142.0,,,69,0,174,,,,38.0,,,782,,,,180.0,,,1,0,1.0,5835.0,,,,2064.0,,,3,2.2
5937,7015.0,CW,2016-11-26,2300,P33W,599,20,OK1DEK,599,15,0,2016-11-26 23:00:00,23,40.0,4.0,65.0,running,Czech Republic,15,28,continentEU,50.00,-16.00,OK,58,0,608,,,,142.0,,,516,0,174,,,,38.0,,,782,,,,180.0,,,1,0,1.0,5836.0,,,,2065.0,,,3,2.76
5938,7010.0,CW,2016-11-26,2300,P33W,599,20,IZ5FDE,599,15,0,2016-11-26 23:00:00,23,40.0,4.0,1.0,inband,Italy,15,28,continentEU,42.82,-12.58,I,94,0,608,,,,142.0,,,517,0,174,,,,38.0,,,782,,,,180.0,,,1,0,1.0,5837.0,,,,2066.0,,,3,2.2
5939,7000.0,CW,2016-11-26,2300,P33W,599,20,WA2UBK,599,5,0,2016-11-26 23:00:00,23,40.0,4.0,19.0,running,United States,5,8,continentNA,37.53,91.67,K,265,0,608,,,,142.0,,,216,0,174,,,,38.0,,,782,,,,180.0,,,1,0,1.0,5838.0,,,,2067.0,,,3,2.76
5940,3560.0,CW,2016-11-26,2300,P33W,599,20,XW0YO,599,26,1,2016-11-26 23:00:00,23,80.0,5.0,1.0,multi,Laos,26,49,continentAS,18.20,-104.55,XW,1,1,609,,,,,108.0,,3,0,174,,,,,34.0,,783,,,,,142.0,,1,0,1.0,5839.0,,,,,925.0,,1,3.0
5941,7015.0,CW,2016-11-26,2300,P33W,599,20,UA1AUW,599,16,0,2016-11-26 23:00:00,23,40.0,4.0,65.0,running,European Russia,16,29,continentEU,53.65,-41.37,UA,243,0,609,,,,142.0,,,388,0,174,,,,38.0,,,783,,,,180.0,,,1,0,1.0,5840.0,,,,2068.0,,,3,2.6
5942,7015.0,CW,2016-11-26,2300,P33W,599,20,LA4KQ,599,14,0,2016-11-26 23:00:00,23,40.0,4.0,65.0,running,Norway,14,18,continentEU,61.00,-9.00,LA,14,0,609,,,,142.0,,,564,0,174,,,,38.0,,,783,,,,180.0,,,1,0,1.0,5841.0,,,,2069.0,,,3,2.36
5943,7015.0,CW,2016-11-26,2301,P33W,599,20,K7LFY,599,4,0,2016-11-26 23:01:00,23,40.0,4.0,65.0,running,United States,5,8,continentNA,37.53,91.67,K,266,0,609,,,,142.0,,,70,0,174,,,,38.0,,,783,,,,180.0,,,1,0,1.0,5842.0,,,,2070.0,,,3,2.6
5944,7015.0,CW,2016-11-26,2301,P33W,599,20,9A2VJ,599,15,0,2016-11-26 23:01:00,23,40.0,4.0,65.0,running,Croatia,15,28,continentEU,45.18,-15.30,9A,25,0,609,,,,142.0,,,518,0,174,,,,38.0,,,783,,,,180.0,,,1,0,1.0,5843.0,,,,2071.0,,,3,2.84
5945,7015.0,CW,2016-11-26,2302,P33W,599,20,VE3NZ,599,4,0,2016-11-26 23:02:00,23,40.0,4.0,65.0,running,Canada,5,9,continentNA,44.35,78.75,VE,22,0,609,,,,142.0,,,71,0,174,,,,38.0,,,783,,,,180.0,,,1,0,1.0,5844.0,,,,2072.0,,,3,2.04
5946,7026.0,CW,2016-11-26,2302,P33W,599,20,IW3FZQ,599,15,0,2016-11-26 23:02:00,23,40.0,4.0,2.0,inband,Italy,15,28,continentEU,42.82,-12.58,I,95,0,609,,,,142.0,,,519,0,174,,,,38.0,,,783,,,,180.0,,,1,0,1.0,5845.0,,,,2073.0,,,3,2.92
5947,1828.0,CW,2016-11-26,2302,P33W,599,20,9H6A,599,15,1,2016-11-26 23:02:00,23,160.0,6.0,1.0,multi,Malta,15,28,continentEU,35.88,-14.42,9H,1,1,610,,,,,,71.0,99,0,174,,,,,,18.0,784,,,,,,89.0,1,0,1.0,5846.0,,,,,,341.0,3,1.96
5948,7000.0,CW,2016-11-26,2303,P33W,599,20,RJ3A,599,16,0,2016-11-26 23:03:00,23,40.0,4.0,19.0,running,European Russia,16,29,continentEU,53.65,-41.37,UA,244,0,610,,,,142.0,,,389,0,174,,,,38.0,,,784,,,,180.0,,,1,0,1.0,5847.0,,,,2074.0,,,3,1.88
5949,7026.0,CW,2016-11-26,2303,P33W,599,20,K4PV,599,5,0,2016-11-26 23:03:00,23,40.0,4.0,2.0,inband,United States,5,8,continentNA,37.53,91.67,K,267,0,610,,,,142.0,,,217,0,174,,,,38.0,,,784,,,,180.0,,,1,0,1.0,5848.0,,,,2075.0,,,3,1.96
5950,7015.0,CW,2016-11-26,2303,P33W,599,20,SP8EEX,599,15,0,2016-11-26 23:03:00,23,40.0,4.0,65.0,running,Poland,15,28,continentEU,52.28,-18.67,SP,71,0,610,,,,142.0,,,520,0,174,,,,38.0,,,784,,,,180.0,,,1,0,1.0,5849.0,,,,2076.0,,,3,2.36
5951,7000.0,CW,2016-11-26,2304,P33W,599,20,WD1H,599,5,0,2016-11-26 23:04:00,23,40.0,4.0,19.0,running,United States,5,8,continentNA,37.53,91.67,K,268,0,610,,,,142.0,,,218,0,174,,,,38.0,,,784,,,,180.0,,,1,0,1.0,5850.0,,,,2077.0,,,3,1.96
5952,7015.0,CW,2016-11-26,2304,P33W,599,20,NA2AA,599,5,0,2016-11-26 23:04:00,23,40.0,4.0,65.0,running,United States,5,8,continentNA,37.53,91.67,K,269,0,610,,,,142.0,,,219,0,174,,,,38.0,,,784,,,,180.0,,,1,0,1.0,5851.0,,,,2078.0,,,3,1.88
5953,7038.0,CW,2016-11-26,2305,P33W,599,20,6Y3T,599,8,0,2016-11-26 23:05:00,23,40.0,4.0,2.0,inband,Jamaica,8,11,continentNA,18.20,77.47,6Y,2,0,610,,,,142.0,,,23,0,174,,,,38.0,,,784,,,,180.0,,,1,0,1.0,5852.0,,,,2079.0,,,3,1.96
5954,7015.0,CW,2016-11-26,2305,P33W,599,20,KB0EO,599,4,0,2016-11-26 23:05:00,23,40.0,4.0,65.0,running,United States,5,8,continentNA,37.53,91.67,K,270,0,610,,,,142.0,,,72,0,174,,,,38.0,,,784,,,,180.0,,,1,0,1.0,5853.0,,,,2080.0,,,3,2.44
5955,7051.0,CW,2016-11-26,2305,P33W,599,20,WX0B,599,4,0,2016-11-26 23:05:00,23,40.0,4.0,1.0,inband,United States,5,8,continentNA,37.53,91.67,K,271,0,610,,,,142.0,,,73,0,174,,,,38.0,,,784,,,,180.0,,,1,0,1.0,5854.0,,,,2081.0,,,3,2.28
5956,7015.0,CW,2016-11-26,2305,P33W,599,20,HA0ANA,599,15,0,2016-11-26 23:05:00,23,40.0,4.0,65.0,running,Hungary,15,28,continentEU,47.12,-19.28,HA,47,0,610,,,,142.0,,,521,0,174,,,,38.0,,,784,,,,180.0,,,1,0,1.0,5855.0,,,,2082.0,,,3,2.44
5957,7015.0,CW,2016-11-26,2305,P33W,599,20,DJ0BE,599,14,0,2016-11-26 23:05:00,23,40.0,4.0,65.0,running,Fed. Rep. of Germany,14,28,continentEU,51.00,-10.00,DL,240,0,610,,,,142.0,,,565,0,174,,,,38.0,,,784,,,,180.0,,,2,1,,,,,,,,,0,2.44
5958,7015.0,CW,2016-11-26,2306,P33W,599,20,N3KK,599,5,0,2016-11-26 23:06:00,23,40.0,4.0,65.0,running,United States,5,8,continentNA,37.53,91.67,K,272,0,610,,,,142.0,,,220,0,174,,,,38.0,,,784,,,,180.0,,,1,0,1.0,5856.0,,,,2083.0,,,3,1.8
5959,7015.0,CW,2016-11-26,2306,P33W,599,20,K2TQC,599,5,0,2016-11-26 23:06:00,23,40.0,4.0,65.0,running,United States,5,8,continentNA,37.53,91.67,K,273,0,610,,,,142.0,,,221,0,174,,,,38.0,,,784,,,,180.0,,,1,0,1.0,5857.0,,,,2084.0,,,3,2.52
5960,7000.0,CW,2016-11-26,2306,P33W,599,20,N3ED,599,5,0,2016-11-26 23:06:00,23,40.0,4.0,19.0,running,United States,5,8,continentNA,37.53,91.67,K,274,0,610,,,,142.0,,,222,0,174,,,,38.0,,,784,,,,180.0,,,1,0,1.0,5858.0,,,,2085.0,,,3,1.4
5961,7015.0,CW,2016-11-26,2306,P33W,599,20,9A2TN,599,15,0,2016-11-26 23:06:00,23,40.0,4.0,65.0,running,Croatia,15,28,continentEU,45.18,-15.30,9A,26,0,610,,,,142.0,,,522,0,174,,,,38.0,,,784,,,,180.0,,,1,0,1.0,5859.0,,,,2086.0,,,3,2.28
5962,7001.0,CW,2016-11-26,2306,P33W,599,20,ON4ON,599,14,0,2016-11-26 23:06:00,23,40.0,4.0,1.0,inband,Belgium,14,27,continentEU,50.70,-4.85,ON,17,0,610,,,,142.0,,,566,0,174,,,,38.0,,,784,,,,180.0,,,1,0,1.0,5860.0,,,,2087.0,,,3,2.2
5963,7000.0,CW,2016-11-26,2307,P33W,599,20,JF1RDH,599,25,0,2016-11-26 23:07:00,23,40.0,4.0,19.0,running,Japan,25,45,continentAS,36.40,-138.38,JA,69,0,610,,,,142.0,,,75,0,174,,,,38.0,,,784,,,,180.0,,,1,0,1.0,5861.0,,,,2088.0,,,1,3.0
5964,7015.0,CW,2016-11-26,2307,P33W,599,20,W2NTN,599,5,0,2016-11-26 23:07:00,23,40.0,4.0,65.0,running,United States,5,8,continentNA,37.53,91.67,K,275,0,610,,,,142.0,,,223,0,174,,,,38.0,,,784,,,,180.0,,,1,0,1.0,5862.0,,,,2089.0,,,3,1.96
5965,7015.0,CW,2016-11-26,2307,P33W,599,20,DF6PB,599,14,0,2016-11-26 23:07:00,23,40.0,4.0,65.0,running,Fed. Rep. of Germany,14,28,continentEU,51.00,-10.00,DL,241,0,610,,,,142.0,,,567,0,174,,,,38.0,,,784,,,,180.0,,,1,0,1.0,5863.0,,,,2090.0,,,3,2.36
5966,7015.0,CW,2016-11-26,2308,P33W,599,20,NY6DX,599,5,0,2016-11-26 23:08:00,23,40.0,4.0,65.0,running,United States,5,8,continentNA,37.53,91.67,K,276,0,610,,,,142.0,,,224,0,174,,,,38.0,,,784,,,,180.0,,,1,0,1.0,5864.0,,,,2091.0,,,3,2.36
5967,7015.0,CW,2016-11-26,2308,P33W,599,20,9A5BD,599,15,0,2016-11-26 23:08:00,23,40.0,4.0,65.0,running,Croatia,15,28,continentEU,45.18,-15.30,9A,27,0,610,,,,142.0,,,523,0,174,,,,38.0,,,784,,,,180.0,,,1,0,1.0,5865.0,,,,2092.0,,,3,2.36
5968,7000.0,CW,2016-11-26,2308,P33W,599,20,JA5NSR,599,25,0,2016-11-26 23:08:00,23,40.0,4.0,19.0,running,Japan,25,45,continentAS,36.40,-138.38,JA,70,0,610,,,,142.0,,,76,0,174,,,,38.0,,,784,,,,180.0,,,1,0,1.0,5866.0,,,,2093.0,,,1,2.36
5969,7015.0,CW,2016-11-26,2308,P33W,599,20,WC1M,599,5,0,2016-11-26 23:08:00,23,40.0,4.0,65.0,running,United States,5,8,continentNA,37.53,91.67,K,277,0,610,,,,142.0,,,225,0,174,,,,38.0,,,784,,,,180.0,,,1,0,1.0,5867.0,,,,2094.0,,,3,2.12
5970,7000.0,CW,2016-11-26,2309,P33W,599,20,JI4UEN,599,25,0,2016-11-26 23:09:00,23,40.0,4.0,19.0,running,Japan,25,45,continentAS,36.40,-138.38,JA,71,0,610,,,,142.0,,,77,0,174,,,,38.0,,,784,,,,180.0,,,1,0,1.0,5868.0,,,,2095.0,,,1,2.2
5971,7000.0,CW,2016-11-26,2309,P33W,599,20,OK1BMW,599,15,0,2016-11-26 23:09:00,23,40.0,4.0,19.0,running,Czech Republic,15,28,continentEU,50.00,-16.00,OK,59,0,610,,,,142.0,,,524,0,174,,,,38.0,,,784,,,,180.0,,,1,0,1.0,5869.0,,,,2096.0,,,3,3.08
5972,7015.0,CW,2016-11-26,2309,P33W,599,20,N4BAA,599,4,0,2016-11-26 23:09:00,23,40.0,4.0,65.0,running,United States,5,8,continentNA,37.53,91.67,K,278,0,610,,,,142.0,,,74,0,174,,,,38.0,,,784,,,,180.0,,,1,0,1.0,5870.0,,,,2097.0,,,3,1.88
5973,7015.0,CW,2016-11-26,2310,P33W,599,20,EA5IIK,599,14,0,2016-11-26 23:10:00,23,40.0,4.0,65.0,running,Spain,14,37,continentEU,40.37,4.88,EA,46,0,610,,,,142.0,,,568,0,174,,,,38.0,,,784,,,,180.0,,,1,0,1.0,5871.0,,,,2098.0,,,3,1.8
5974,7015.0,CW,2016-11-26,2310,P33W,599,20,KR2Q,599,5,0,2016-11-26 23:10:00,23,40.0,4.0,65.0,running,United States,5,8,continentNA,37.53,91.67,K,279,0,610,,,,142.0,,,226,0,174,,,,38.0,,,784,,,,180.0,,,1,0,1.0,5872.0,,,,2099.0,,,3,2.12
5975,7000.0,CW,2016-11-26,2310,P33W,599,20,UA0CID,599,19,0,2016-11-26 23:10:00,23,40.0,4.0,19.0,running,European Russia,16,29,continentEU,53.65,-41.37,UA,245,0,610,,,,142.0,,,9,0,174,,,,38.0,,,784,,,,180.0,,,1,0,1.0,5873.0,,,,2100.0,,,3,2.68
5976,7069.0,CW,2016-11-26,2311,P33W,599,20,VE3KZ,599,4,0,2016-11-26 23:11:00,23,40.0,4.0,1.0,inband,Canada,5,9,continentNA,44.35,78.75,VE,23,0,610,,,,142.0,,,75,0,174,,,,38.0,,,784,,,,180.0,,,1,0,1.0,5874.0,,,,2101.0,,,3,2.2
5977,7015.0,CW,2016-11-26,2311,P33W,599,20,YL2CV,599,15,0,2016-11-26 23:11:00,23,40.0,4.0,65.0,running,Latvia,15,29,continentEU,57.03,-24.65,YL,12,0,610,,,,142.0,,,525,0,174,,,,38.0,,,784,,,,180.0,,,1,0,1.0,5875.0,,,,2102.0,,,3,2.76
5978,7015.0,CW,2016-11-26,2311,P33W,599,20,W8OV,599,4,0,2016-11-26 23:11:00,23,40.0,4.0,65.0,running,United States,5,8,continentNA,37.53,91.67,K,280,0,610,,,,142.0,,,76,0,174,,,,38.0,,,784,,,,180.0,,,1,0,1.0,5876.0,,,,2103.0,,,3,2.12
5979,7015.0,CW,2016-11-26,2311,P33W,599,20,WJ2D,599,5,0,2016-11-26 23:11:00,23,40.0,4.0,65.0,running,United States,5,8,continentNA,37.53,91.67,K,281,0,610,,,,142.0,,,227,0,174,,,,38.0,,,784,,,,180.0,,,1,0,1.0,5877.0,,,,2104.0,,,3,2.12
5980,7015.0,CW,2016-11-26,2312,P33W,599,20,DJ0AJ,599,14,0,2016-11-26 23:12:00,23,40.0,4.0,65.0,running,Fed. Rep. of Germany,14,28,continentEU,51.00,-10.00,DL,242,0,610,,,,142.0,,,569,0,174,,,,38.0,,,784,,,,180.0,,,2,1,,,,,,,,,0,2.76
5981,7015.0,CW,2016-11-26,2312,P33W,599,20,W3GVX,599,5,0,2016-11-26 23:12:00,23,40.0,4.0,65.0,running,United States,5,8,continentNA,37.53,91.67,K,282,0,610,,,,142.0,,,228,0,174,,,,38.0,,,784,,,,180.0,,,1,0,1.0,5878.0,,,,2105.0,,,3,2.52
5982,7015.0,CW,2016-11-26,2313,P33W,599,20,RW9MZ,599,17,0,2016-11-26 23:13:00,23,40.0,4.0,65.0,running,Asiatic Russia,17,30,continentAS,55.88,-84.08,UA9,49,0,610,,,,142.0,,,40,0,174,,,,38.0,,,784,,,,180.0,,,1,0,1.0,5879.0,,,,2106.0,,,1,2.52
5983,7015.0,CW,2016-11-26,2313,P33W,599,20,DL7AWO,599,14,0,2016-11-26 23:13:00,23,40.0,4.0,65.0,running,Fed. Rep. of Germany,14,28,continentEU,51.00,-10.00,DL,243,0,610,,,,142.0,,,570,0,174,,,,38.0,,,784,,,,180.0,,,1,0,1.0,5880.0,,,,2107.0,,,3,2.76
5984,7014.0,CW,2016-11-26,2313,P33W,599,20,KM5PS,599,4,0,2016-11-26 23:13:00,23,40.0,4.0,1.0,inband,United States,5,8,continentNA,37.53,91.67,K,283,0,610,,,,142.0,,,77,0,174,,,,38.0,,,784,,,,180.0,,,1,0,1.0,5881.0,,,,2108.0,,,3,2.12
