,frequency,mode,date,time,mycall,urrst,urnr,call,myrst,mynr,stn,datetime,hour,band,band_int,frequency_counts,station_type,dxcc,zonecq,zoneitu,continent,latitude,longitude,prefix,cum_dxcc_band,dxcc_band,dxcc_band_evol_all,dxcc_band_evol_10,dxcc_band_evol_15,dxcc_band_evol_20,dxcc_band_evol_40,dxcc_band_evol_80,dxcc_band_evol_160,cum_zonecq_band,zonecq_band,zonecq_band_evol_all,zonecq_band_evol_10,zonecq_band_evol_15,zonecq_band_evol_20,zonecq_band_evol_40,zonecq_band_evol_80,zonecq_band_evol_160,mults_evol_all,mults_evol_10,mults_evol_15,mults_evol_20,mults_evol_40,mults_evol_80,mults_evol_160,call_counter_band,isdupe,qsos_counter_band,qsos_evol_all,qsos_evol_10,qsos_evol_15,qsos_evol_20,qsos_evol_40,qsos_evol_80,qsos_evol_160,points,morse_length_seconds
4125,7002.0,CW,2016-11-26,1737,EA2EA,599,14,RG4I,599,16,1,2016-11-26 17:37:00,17,40.0,4.0,148.0,running,European Russia,16,29,continentEU,53.65,-41.37,UA,115,0,547,,,,129.0,,,199,0,154,,,,37.0,,,701,,,,166.0,,,1,0,1.0,4051.0,,,,1013.0,,,1,1.56
4126,7002.0,CW,2016-11-26,1737,EA2EA,599,14,DH1TST,599,14,1,2016-11-26 17:37:00,17,40.0,4.0,148.0,running,Fed. Rep. of Germany,14,28,continentEU,51.00,-10.00,DL,77,0,547,,,,129.0,,,176,0,154,,,,37.0,,,701,,,,166.0,,,1,0,1.0,4052.0,,,,1014.0,,,1,2.28
4127,7002.0,CW,2016-11-26,1737,EA2EA,599,14,HB9AGO,599,14,1,2016-11-26 17:37:00,17,40.0,4.0,148.0,running,Switzerland,14,28,continentEU,46.87,-8.12,HB,9,0,547,,,,129.0,,,177,0,154,,,,37.0,,,701,,,,166.0,,,1,0,1.0,4053.0,,,,1015.0,,,1,2.92
4128,14035.0,CW,2016-11-26,1738,EA2EA,599,14,VA7ST,599,3,0,2016-11-26 17:38:00,17,20.0,3.0,1.0,inband,Canada,5,9,continentNA,44.35,78.75,VE,41,0,547,,,128.0,,,,61,0,154,,,36.0,,,,701,,,164.0,,,,1,0,1.0,4054.0,,,1432.0,,,,3,1.88
4129,7002.0,CW,2016-11-26,1738,EA2EA,599,14,DL5ANS,599,14,1,2016-11-26 17:38:00,17,40.0,4.0,148.0,running,Fed. Rep. of Germany,14,28,continentEU,51.00,-10.00,DL,78,0,547,,,,129.0,,,178,0,154,,,,37.0,,,701,,,,166.0,,,1,0,1.0,4055.0,,,,1016.0,,,1,2.2
4130,14038.0,CW,2016-11-26,1738,EA2EA,599,14,EF8O,599,33,0,2016-11-26 17:38:00,17,20.0,3.0,1.0,inband,Canary Islands,33,36,continentAF,28.10,15.40,EA8,6,0,547,,,128.0,,,,11,0,154,,,36.0,,,,701,,,164.0,,,,1,0,1.0,4056.0,,,1433.0,,,,3,1.8
4131,7002.0,CW,2016-11-26,1738,EA2EA,599,14,DL5QS,599,14,1,2016-11-26 17:38:00,17,40.0,4.0,148.0,running,Fed. Rep. of Germany,14,28,continentEU,51.00,-10.00,DL,79,0,547,,,,129.0,,,179,0,154,,,,37.0,,,701,,,,166.0,,,1,0,1.0,4057.0,,,,1017.0,,,1,2.2
4132,14045.0,CW,2016-11-26,1738,EA2EA,599,14,K9RZZ,599,4,0,2016-11-26 17:38:00,17,20.0,3.0,118.0,running,United States,5,8,continentNA,37.53,91.67,K,466,0,547,,,128.0,,,,153,0,154,,,36.0,,,,701,,,164.0,,,,1,0,1.0,4058.0,,,1434.0,,,,3,2.68
4133,28049.0,CW,2016-11-26,1739,EA2EA,599,14,CR6K,599,14,1,2016-11-26 17:39:00,17,10.0,1.0,1.0,multi,Portugal,14,37,continentEU,39.50,8.00,CT,1,1,548,13.0,,,,,,4,0,154,8.0,,,,,,702,21.0,,,,,,1,0,1.0,4059.0,13.0,,,,,,1,1.88
4134,7002.0,CW,2016-11-26,1739,EA2EA,599,14,HB9BUN,599,14,1,2016-11-26 17:39:00,17,40.0,4.0,148.0,running,Switzerland,14,28,continentEU,46.87,-8.12,HB,10,0,548,,,,129.0,,,180,0,154,,,,37.0,,,702,,,,166.0,,,1,0,1.0,4060.0,,,,1018.0,,,1,2.76
4135,14045.0,CW,2016-11-26,1739,EA2EA,599,14,K7LR,599,3,0,2016-11-26 17:39:00,17,20.0,3.0,118.0,running,United States,5,8,continentNA,37.53,91.67,K,467,0,548,,,128.0,,,,62,0,154,,,36.0,,,,702,,,164.0,,,,1,0,1.0,4061.0,,,1435.0,,,,3,1.88
4136,14045.0,CW,2016-11-26,1740,EA2EA,599,14,K7WP,599,3,0,2016-11-26 17:40:00,17,20.0,3.0,118.0,running,United States,5,8,continentNA,37.53,91.67,K,468,0,548,,,128.0,,,,63,0,154,,,36.0,,,,702,,,164.0,,,,1,0,1.0,4062.0,,,1436.0,,,,3,2.04
4137,7002.0,CW,2016-11-26,1740,EA2EA,599,14,G4CMQ,599,14,1,2016-11-26 17:40:00,17,40.0,4.0,148.0,running,England,14,27,continentEU,52.77,1.47,G,11,0,548,,,,129.0,,,181,0,154,,,,37.0,,,702,,,,166.0,,,1,0,1.0,4063.0,,,,1019.0,,,1,2.52
4138,14045.0,CW,2016-11-26,1740,EA2EA,599,14,NB3I,599,5,0,2016-11-26 17:40:00,17,20.0,3.0,118.0,running,United States,5,8,continentNA,37.53,91.67,K,469,0,548,,,128.0,,,,296,0,154,,,36.0,,,,702,,,164.0,,,,1,0,1.0,4064.0,,,1437.0,,,,3,1.56
4139,14018.0,CW,2016-11-26,1740,EA2EA,599,14,CN2R,599,33,0,2016-11-26 17:40:00,17,20.0,3.0,1.0,inband,Morocco,33,37,continentAF,32.00,5.00,CN,2,0,548,,,128.0,,,,12,0,154,,,36.0,,,,702,,,164.0,,,,1,0,1.0,4065.0,,,1438.0,,,,3,1.88
4140,7002.0,CW,2016-11-26,1740,EA2EA,599,14,OE1HFC,599,15,1,2016-11-26 17:40:00,17,40.0,4.0,148.0,running,Austria,15,28,continentEU,47.33,-13.33,OE,8,0,548,,,,129.0,,,223,0,154,,,,37.0,,,702,,,,166.0,,,1,0,1.0,4066.0,,,,1020.0,,,1,2.84
4141,7002.0,CW,2016-11-26,1741,EA2EA,599,14,S51YI,599,15,1,2016-11-26 17:41:00,17,40.0,4.0,148.0,running,Slovenia,15,28,continentEU,46.00,-14.00,S5,13,0,548,,,,129.0,,,224,0,154,,,,37.0,,,702,,,,166.0,,,1,0,1.0,4067.0,,,,1021.0,,,1,2.36
4142,14037.0,CW,2016-11-26,1741,EA2EA,599,14,N9RV,599,4,0,2016-11-26 17:41:00,17,20.0,3.0,1.0,inband,United States,5,8,continentNA,37.53,91.67,K,470,0,548,,,128.0,,,,154,0,154,,,36.0,,,,702,,,164.0,,,,1,0,1.0,4068.0,,,1439.0,,,,3,1.88
4143,7002.0,CW,2016-11-26,1741,EA2EA,599,14,BH4TQX,599,24,1,2016-11-26 17:41:00,17,40.0,4.0,148.0,running,China,24,44,continentAS,36.00,-102.00,BY,3,0,548,,,,129.0,,,5,0,154,,,,37.0,,,702,,,,166.0,,,1,0,1.0,4069.0,,,,1022.0,,,3,2.76
4144,14040.0,CW,2016-11-26,1741,EA2EA,599,14,VE7SCC,599,3,0,2016-11-26 17:41:00,17,20.0,3.0,1.0,inband,Canada,5,9,continentNA,44.35,78.75,VE,42,0,548,,,128.0,,,,64,0,154,,,36.0,,,,702,,,164.0,,,,1,0,1.0,4070.0,,,1440.0,,,,3,2.6
4145,7002.0,CW,2016-11-26,1741,EA2EA,599,14,DJ1AA,599,14,1,2016-11-26 17:41:00,17,40.0,4.0,148.0,running,Fed. Rep. of Germany,14,28,continentEU,51.00,-10.00,DL,80,0,548,,,,129.0,,,182,0,154,,,,37.0,,,702,,,,166.0,,,1,0,1.0,4071.0,,,,1023.0,,,1,2.36
4146,7025.0,CW,2016-11-26,1742,EA2EA,599,14,BH4IGO,599,24,1,2016-11-26 17:42:00,17,40.0,4.0,1.0,inband,China,24,44,continentAS,36.00,-102.00,BY,4,0,548,,,,129.0,,,6,0,154,,,,37.0,,,702,,,,166.0,,,1,0,1.0,4072.0,,,,1024.0,,,3,2.6
4147,7002.0,CW,2016-11-26,1742,EA2EA,599,14,OE6U,599,15,1,2016-11-26 17:42:00,17,40.0,4.0,148.0,running,Austria,15,28,continentEU,47.33,-13.33,OE,9,0,548,,,,129.0,,,225,0,154,,,,37.0,,,702,,,,166.0,,,1,0,1.0,4073.0,,,,1025.0,,,1,1.56
4148,14045.0,CW,2016-11-26,1742,EA2EA,599,14,N6IC,599,3,0,2016-11-26 17:42:00,17,20.0,3.0,118.0,running,United States,5,8,continentNA,37.53,91.67,K,471,0,548,,,128.0,,,,65,0,154,,,36.0,,,,702,,,164.0,,,,1,0,1.0,4074.0,,,1441.0,,,,3,1.56
4149,7002.0,CW,2016-11-26,1742,EA2EA,599,14,OH2PQ,599,15,1,2016-11-26 17:42:00,17,40.0,4.0,148.0,running,Finland,15,18,continentEU,63.78,-27.08,OH,7,0,548,,,,129.0,,,226,0,154,,,,37.0,,,702,,,,166.0,,,1,0,1.0,4075.0,,,,1026.0,,,1,2.76
4150,7002.0,CW,2016-11-26,1742,EA2EA,599,14,RW1C,599,16,1,2016-11-26 17:42:00,17,40.0,4.0,148.0,running,European Russia,16,29,continentEU,53.65,-41.37,UA,116,0,548,,,,129.0,,,200,0,154,,,,37.0,,,702,,,,166.0,,,1,0,1.0,4076.0,,,,1027.0,,,1,2.12
4151,7002.0,CW,2016-11-26,1743,EA2EA,599,14,SM6NET,599,14,1,2016-11-26 17:43:00,17,40.0,4.0,148.0,running,Sweden,14,18,continentEU,61.20,-14.57,SM,16,0,548,,,,129.0,,,183,0,154,,,,37.0,,,702,,,,166.0,,,1,0,1.0,4077.0,,,,1028.0,,,1,1.88
4152,14045.0,CW,2016-11-26,1743,EA2EA,599,14,K3SU,599,5,0,2016-11-26 17:43:00,17,20.0,3.0,118.0,running,United States,5,8,continentNA,37.53,91.67,K,472,0,548,,,128.0,,,,297,0,154,,,36.0,,,,702,,,164.0,,,,1,0,1.0,4078.0,,,1442.0,,,,3,1.72
4153,14045.0,CW,2016-11-26,1743,EA2EA,599,14,TM5A,599,14,0,2016-11-26 17:43:00,17,20.0,3.0,118.0,running,France,14,27,continentEU,46.00,-2.00,F,7,0,548,,,128.0,,,,254,0,154,,,36.0,,,,702,,,164.0,,,,1,0,1.0,4079.0,,,1443.0,,,,1,1.32
4154,14001.0,CW,2016-11-26,1743,EA2EA,599,14,AA1K,599,5,0,2016-11-26 17:43:00,17,20.0,3.0,2.0,inband,United States,5,8,continentNA,37.53,91.67,K,473,0,548,,,128.0,,,,298,0,154,,,36.0,,,,702,,,164.0,,,,1,0,1.0,4080.0,,,1444.0,,,,3,1.8
4155,7002.0,CW,2016-11-26,1743,EA2EA,599,14,PI4Z,599,14,1,2016-11-26 17:43:00,17,40.0,4.0,148.0,running,Netherlands,14,27,continentEU,52.28,-5.47,PA,16,0,548,,,,129.0,,,184,0,154,,,,37.0,,,702,,,,166.0,,,1,0,1.0,4081.0,,,,1029.0,,,1,1.8
4156,7002.0,CW,2016-11-26,1743,EA2EA,599,14,LZ1NT,599,20,1,2016-11-26 17:43:00,17,40.0,4.0,148.0,running,Bulgaria,20,28,continentEU,42.83,-25.08,LZ,23,0,548,,,,129.0,,,63,0,154,,,,37.0,,,702,,,,166.0,,,1,0,1.0,4082.0,,,,1030.0,,,1,2.28
4157,14045.0,CW,2016-11-26,1744,EA2EA,599,14,F6BQG,599,14,0,2016-11-26 17:44:00,17,20.0,3.0,118.0,running,France,14,27,continentEU,46.00,-2.00,F,8,0,548,,,128.0,,,,255,0,154,,,36.0,,,,702,,,164.0,,,,1,0,1.0,4083.0,,,1445.0,,,,1,2.52
4158,7002.0,CW,2016-11-26,1744,EA2EA,599,14,LY9Y,599,15,1,2016-11-26 17:44:00,17,40.0,4.0,148.0,running,Lithuania,15,29,continentEU,55.45,-23.63,LY,17,0,548,,,,129.0,,,227,0,154,,,,37.0,,,702,,,,166.0,,,1,0,1.0,4084.0,,,,1031.0,,,1,2.44
4159,14001.0,CW,2016-11-26,1744,EA2EA,599,14,KV2K,599,5,0,2016-11-26 17:44:00,17,20.0,3.0,2.0,inband,United States,5,8,continentNA,37.53,91.67,K,474,0,548,,,128.0,,,,299,0,154,,,36.0,,,,702,,,164.0,,,,1,0,1.0,4085.0,,,1446.0,,,,3,2.04
4160,7009.0,CW,2016-11-26,1744,EA2EA,599,14,B7P,599,24,1,2016-11-26 17:44:00,17,40.0,4.0,1.0,inband,China,24,44,continentAS,36.00,-102.00,BY,5,0,548,,,,129.0,,,7,0,154,,,,37.0,,,702,,,,166.0,,,1,0,1.0,4086.0,,,,1032.0,,,3,1.56
4161,7002.0,CW,2016-11-26,1744,EA2EA,599,14,LZ1MG,599,20,1,2016-11-26 17:44:00,17,40.0,4.0,148.0,running,Bulgaria,20,28,continentEU,42.83,-25.08,LZ,24,0,548,,,,129.0,,,64,0,154,,,,37.0,,,702,,,,166.0,,,1,0,1.0,4087.0,,,,1033.0,,,1,2.6
4162,14045.0,CW,2016-11-26,1744,EA2EA,599,14,K3JJJ,599,5,0,2016-11-26 17:44:00,17,20.0,3.0,118.0,running,United States,5,8,continentNA,37.53,91.67,K,475,0,548,,,128.0,,,,300,0,154,,,36.0,,,,702,,,164.0,,,,1,0,1.0,4088.0,,,1447.0,,,,3,2.92
4163,7002.0,CW,2016-11-26,1744,EA2EA,599,14,DK3WJ,599,14,1,2016-11-26 17:44:00,17,40.0,4.0,148.0,running,Fed. Rep. of Germany,14,28,continentEU,51.00,-10.00,DL,81,0,548,,,,129.0,,,185,0,154,,,,37.0,,,702,,,,166.0,,,1,0,1.0,4089.0,,,,1034.0,,,1,2.52
4164,7002.0,CW,2016-11-26,1745,EA2EA,599,14,F6HDI,599,14,1,2016-11-26 17:45:00,17,40.0,4.0,148.0,running,France,14,27,continentEU,46.00,-2.00,F,8,0,548,,,,129.0,,,186,0,154,,,,37.0,,,702,,,,166.0,,,1,0,1.0,4090.0,,,,1035.0,,,1,1.96
4165,14045.0,CW,2016-11-26,1745,EA2EA,599,14,N5DY,599,4,0,2016-11-26 17:45:00,17,20.0,3.0,118.0,running,United States,5,8,continentNA,37.53,91.67,K,476,0,548,,,128.0,,,,155,0,154,,,36.0,,,,702,,,164.0,,,,1,0,1.0,4091.0,,,1448.0,,,,3,1.72
4166,7002.0,CW,2016-11-26,1745,EA2EA,599,14,M1TZR,599,14,1,2016-11-26 17:45:00,17,40.0,4.0,148.0,running,England,14,27,continentEU,52.77,1.47,G,12,0,548,,,,129.0,,,187,0,154,,,,37.0,,,702,,,,166.0,,,1,0,1.0,4092.0,,,,1036.0,,,1,2.28
4167,3530.0,CW,2016-11-26,1745,EA2EA,599,14,JA3YBK,599,25,1,2016-11-26 17:45:00,17,80.0,5.0,1.0,multi,Japan,25,45,continentAS,36.40,-138.38,JA,1,1,549,,,,,100.0,,1,1,155,,,,,25.0,,704,,,,,125.0,,1,0,1.0,4093.0,,,,,627.0,,3,3.08
4168,14045.0,CW,2016-11-26,1745,EA2EA,599,14,AF5Z,599,4,0,2016-11-26 17:45:00,17,20.0,3.0,118.0,running,United States,5,8,continentNA,37.53,91.67,K,477,0,549,,,128.0,,,,156,0,155,,,36.0,,,,704,,,164.0,,,,1,0,1.0,4094.0,,,1449.0,,,,3,1.72
4169,7002.0,CW,2016-11-26,1746,EA2EA,599,14,OM7M,599,15,1,2016-11-26 17:46:00,17,40.0,4.0,148.0,running,Slovak Republic,15,28,continentEU,49.00,-20.00,OM,21,0,549,,,,129.0,,,228,0,155,,,,37.0,,,704,,,,166.0,,,1,0,1.0,4095.0,,,,1037.0,,,1,1.88
4170,14053.0,CW,2016-11-26,1746,EA2EA,599,14,8R1/AG6UT,599,9,0,2016-11-26 17:46:00,17,20.0,3.0,1.0,inband,Guyana,9,12,continentSA,6.02,59.45,8R,1,1,550,,,129.0,,,,12,0,155,,,36.0,,,,705,,,165.0,,,,1,0,1.0,4096.0,,,1450.0,,,,3,4.44
4171,14045.0,CW,2016-11-26,1746,EA2EA,599,14,N9XX,599,4,0,2016-11-26 17:46:00,17,20.0,3.0,118.0,running,United States,5,8,continentNA,37.53,91.67,K,478,0,550,,,129.0,,,,157,0,155,,,36.0,,,,705,,,165.0,,,,1,0,1.0,4097.0,,,1451.0,,,,3,2.12
4172,7002.0,CW,2016-11-26,1746,EA2EA,599,14,RN6LG,599,16,1,2016-11-26 17:46:00,17,40.0,4.0,148.0,running,European Russia,16,29,continentEU,53.65,-41.37,UA,117,0,550,,,,129.0,,,201,0,155,,,,37.0,,,705,,,,166.0,,,1,0,1.0,4098.0,,,,1038.0,,,1,2.12
4173,14004.0,CW,2016-11-26,1746,EA2EA,599,14,VC2T,599,5,0,2016-11-26 17:46:00,17,20.0,3.0,1.0,inband,Canada,5,9,continentNA,44.35,78.75,VE,43,0,550,,,129.0,,,,301,0,155,,,36.0,,,,705,,,165.0,,,,1,0,1.0,4099.0,,,1452.0,,,,3,1.88
4174,7002.0,CW,2016-11-26,1746,EA2EA,599,14,G0ORC,599,14,1,2016-11-26 17:46:00,17,40.0,4.0,148.0,running,England,14,27,continentEU,52.77,1.47,G,13,0,550,,,,129.0,,,188,0,155,,,,37.0,,,705,,,,166.0,,,1,0,1.0,4100.0,,,,1039.0,,,1,2.76
4175,7002.0,CW,2016-11-26,1746,EA2EA,599,14,UR4LIN,599,16,1,2016-11-26 17:46:00,17,40.0,4.0,148.0,running,Ukraine,16,29,continentEU,50.00,-30.00,UR,75,0,550,,,,129.0,,,202,0,155,,,,37.0,,,705,,,,166.0,,,1,0,1.0,4101.0,,,,1040.0,,,1,2.28
4176,14045.0,CW,2016-11-26,1746,EA2EA,599,14,K7ZS,599,3,0,2016-11-26 17:46:00,17,20.0,3.0,118.0,running,United States,5,8,continentNA,37.53,91.67,K,479,0,550,,,129.0,,,,66,0,155,,,36.0,,,,705,,,165.0,,,,1,0,1.0,4102.0,,,1453.0,,,,3,1.88
4177,7002.0,CW,2016-11-26,1747,EA2EA,599,14,RW4C,599,16,1,2016-11-26 17:47:00,17,40.0,4.0,148.0,running,European Russia,16,29,continentEU,53.65,-41.37,UA,118,0,550,,,,129.0,,,203,0,155,,,,37.0,,,705,,,,166.0,,,1,0,1.0,4103.0,,,,1041.0,,,1,1.88
4178,14045.0,CW,2016-11-26,1747,EA2EA,599,14,N5CR,599,3,0,2016-11-26 17:47:00,17,20.0,3.0,118.0,running,United States,5,8,continentNA,37.53,91.67,K,480,0,550,,,129.0,,,,67,0,155,,,36.0,,,,705,,,165.0,,,,2,1,,,,,,,,,0,1.64
4179,14045.0,CW,2016-11-26,1747,EA2EA,599,14,W7BP,599,3,0,2016-11-26 17:47:00,17,20.0,3.0,118.0,running,United States,5,8,continentNA,37.53,91.67,K,481,0,550,,,129.0,,,,68,0,155,,,36.0,,,,705,,,165.0,,,,1,0,1.0,4104.0,,,1454.0,,,,3,2.04
4180,14017.0,CW,2016-11-26,1747,EA2EA,599,14,W9VW,599,4,0,2016-11-26 17:47:00,17,20.0,3.0,1.0,inband,United States,5,8,continentNA,37.53,91.67,K,482,0,550,,,129.0,,,,158,0,155,,,36.0,,,,705,,,165.0,,,,1,0,1.0,4105.0,,,1455.0,,,,3,2.12
4181,7002.0,CW,2016-11-26,1748,EA2EA,599,14,VK4AFU,599,30,1,2016-11-26 17:48:00,17,40.0,4.0,148.0,running,Australia,30,59,continentOC,-23.70,-132.33,VK,2,0,550,,,,129.0,,,2,0,155,,,,37.0,,,705,,,,166.0,,,1,0,1.0,4106.0,,,,1042.0,,,3,2.6
4182,14023.0,CW,2016-11-26,1748,EA2EA,599,14,K1KP,599,5,0,2016-11-26 17:48:00,17,20.0,3.0,2.0,inband,United States,5,8,continentNA,37.53,91.67,K,483,0,550,,,129.0,,,,302,0,155,,,36.0,,,,705,,,165.0,,,,1,0,1.0,4107.0,,,1456.0,,,,3,2.2
4183,7002.0,CW,2016-11-26,1748,EA2EA,599,14,DL1DTL,599,14,1,2016-11-26 17:48:00,17,40.0,4.0,148.0,running,Fed. Rep. of Germany,14,28,continentEU,51.00,-10.00,DL,82,0,550,,,,129.0,,,189,0,155,,,,37.0,,,705,,,,166.0,,,1,0,1.0,4108.0,,,,1043.0,,,1,2.68
4184,7024.0,CW,2016-11-26,1749,EA2EA,599,14,4Z5LY,599,20,1,2016-11-26 17:49:00,17,40.0,4.0,1.0,inband,Israel,20,39,continentAS,31.32,-34.82,4X,4,0,550,,,,129.0,,,65,0,155,,,,37.0,,,705,,,,166.0,,,1,0,1.0,4109.0,,,,1044.0,,,3,2.6
4185,14045.0,CW,2016-11-26,1749,EA2EA,599,14,N4KG,599,4,0,2016-11-26 17:49:00,17,20.0,3.0,118.0,running,United States,5,8,continentNA,37.53,91.67,K,484,0,550,,,129.0,,,,159,0,155,,,36.0,,,,705,,,165.0,,,,1,0,1.0,4110.0,,,1457.0,,,,3,1.72
4186,14045.0,CW,2016-11-26,1749,EA2EA,599,14,K2TWI,599,5,0,2016-11-26 17:49:00,17,20.0,3.0,118.0,running,United States,5,8,continentNA,37.53,91.67,K,485,0,550,,,129.0,,,,303,0,155,,,36.0,,,,705,,,165.0,,,,1,0,1.0,4111.0,,,1458.0,,,,3,2.04
4187,7002.0,CW,2016-11-26,1749,EA2EA,599,14,DF6QE,599,14,1,2016-11-26 17:49:00,17,40.0,4.0,148.0,running,Fed. Rep. of Germany,14,28,continentEU,51.00,-10.00,DL,83,0,550,,,,129.0,,,190,0,155,,,,37.0,,,705,,,,166.0,,,1,0,1.0,4112.0,,,,1045.0,,,1,2.12
4188,14045.0,CW,2016-11-26,1749,EA2EA,599,14,K2EK,599,5,0,2016-11-26 17:49:00,17,20.0,3.0,118.0,running,United States,5,8,continentNA,37.53,91.67,K,486,0,550,,,129.0,,,,304,0,155,,,36.0,,,,705,,,165.0,,,,1,0,1.0,4113.0,,,1459.0,,,,3,1.72
4189,7002.0,CW,2016-11-26,1749,EA2EA,599,14,DL5KUT,599,14,1,2016-11-26 17:49:00,17,40.0,4.0,148.0,running,Fed. Rep. of Germany,14,28,continentEU,51.00,-10.00,DL,84,0,550,,,,129.0,,,191,0,155,,,,37.0,,,705,,,,166.0,,,1,0,1.0,4114.0,,,,1046.0,,,1,2.36
4190,14045.0,CW,2016-11-26,1750,EA2EA,599,14,WD1H,599,5,0,2016-11-26 17:50:00,17,20.0,3.0,118.0,running,United States,5,8,continentNA,37.53,91.67,K,487,0,550,,,129.0,,,,305,0,155,,,36.0,,,,705,,,165.0,,,,1,0,1.0,4115.0,,,1460.0,,,,3,1.96
4191,7002.0,CW,2016-11-26,1750,EA2EA,599,14,S53RA,599,15,1,2016-11-26 17:50:00,17,40.0,4.0,148.0,running,Slovenia,15,28,continentEU,46.00,-14.00,S5,14,0,550,,,,129.0,,,229,0,155,,,,37.0,,,705,,,,166.0,,,1,0,1.0,4116.0,,,,1047.0,,,1,2.04
4192,7002.0,CW,2016-11-26,1750,EA2EA,599,14,YT7KM,599,15,1,2016-11-26 17:50:00,17,40.0,4.0,148.0,running,Serbia,15,28,continentEU,44.00,-21.00,YU,18,0,550,,,,129.0,,,230,0,155,,,,37.0,,,705,,,,166.0,,,2,1,,,,,,,,,0,2.28
4193,7002.0,CW,2016-11-26,1750,EA2EA,599,14,DH0GHU,599,14,1,2016-11-26 17:50:00,17,40.0,4.0,148.0,running,Fed. Rep. of Germany,14,28,continentEU,51.00,-10.00,DL,85,0,550,,,,129.0,,,192,0,155,,,,37.0,,,705,,,,166.0,,,1,0,1.0,4117.0,,,,1048.0,,,1,2.84
4194,7002.0,CW,2016-11-26,1751,EA2EA,599,14,DL1AKL,599,14,1,2016-11-26 17:51:00,17,40.0,4.0,148.0,running,Fed. Rep. of Germany,14,28,continentEU,51.00,-10.00,DL,86,0,550,,,,129.0,,,193,0,155,,,,37.0,,,705,,,,166.0,,,1,0,1.0,4118.0,,,,1049.0,,,1,2.84
4195,7002.0,CW,2016-11-26,1751,EA2EA,599,14,DL1NKS,599,14,1,2016-11-26 17:51:00,17,40.0,4.0,148.0,running,Fed. Rep. of Germany,14,28,continentEU,51.00,-10.00,DL,87,0,550,,,,129.0,,,194,0,155,,,,37.0,,,705,,,,166.0,,,1,0,1.0,4119.0,,,,1050.0,,,1,2.68
4196,14045.0,CW,2016-11-26,1751,EA2EA,599,14,W5NE,599,4,0,2016-11-26 17:51:00,17,20.0,3.0,118.0,running,United States,5,8,continentNA,37.53,91.67,K,488,0,550,,,129.0,,,,160,0,155,,,36.0,,,,705,,,165.0,,,,1,0,1.0,4120.0,,,1461.0,,,,3,1.32
4197,7002.0,CW,2016-11-26,1751,EA2EA,599,14,G4RRM,599,14,1,2016-11-26 17:51:00,17,40.0,4.0,148.0,running,England,14,27,continentEU,52.77,1.47,G,14,0,550,,,,129.0,,,195,0,155,,,,37.0,,,705,,,,166.0,,,1,0,1.0,4121.0,,,,1051.0,,,1,2.12
4198,14045.0,CW,2016-11-26,1751,EA2EA,599,14,EA5FV,599,14,0,2016-11-26 17:51:00,17,20.0,3.0,118.0,running,Spain,14,37,continentEU,40.37,4.88,EA,8,0,550,,,129.0,,,,256,0,155,,,36.0,,,,705,,,165.0,,,,1,0,1.0,4122.0,,,1462.0,,,,1,1.8
4199,7002.0,CW,2016-11-26,1751,EA2EA,599,14,DJ2XC,599,14,1,2016-11-26 17:51:00,17,40.0,4.0,148.0,running,Fed. Rep. of Germany,14,28,continentEU,51.00,-10.00,DL,88,0,550,,,,129.0,,,196,0,155,,,,37.0,,,705,,,,166.0,,,1,0,1.0,4123.0,,,,1052.0,,,1,2.76
4200,14057.0,CW,2016-11-26,1752,EA2EA,599,14,K1DG,599,5,0,2016-11-26 17:52:00,17,20.0,3.0,1.0,inband,United States,5,8,continentNA,37.53,91.67,K,489,0,550,,,129.0,,,,306,0,155,,,36.0,,,,705,,,165.0,,,,1,0,1.0,4124.0,,,1463.0,,,,3,2.04
4201,7002.0,CW,2016-11-26,1752,EA2EA,599,14,YU1UO,599,15,1,2016-11-26 17:52:00,17,40.0,4.0,148.0,running,Serbia,15,28,continentEU,44.00,-21.00,YU,19,0,550,,,,129.0,,,231,0,155,,,,37.0,,,705,,,,166.0,,,1,0,1.0,4125.0,,,,1053.0,,,1,2.68
4202,7002.0,CW,2016-11-26,1752,EA2EA,599,14,RZ4AZ,599,16,1,2016-11-26 17:52:00,17,40.0,4.0,148.0,running,European Russia,16,29,continentEU,53.65,-41.37,UA,119,0,550,,,,129.0,,,204,0,155,,,,37.0,,,705,,,,166.0,,,1,0,1.0,4126.0,,,,1054.0,,,1,2.28
4203,3502.0,CW,2016-11-26,1753,EA2EA,599,14,HS0ZAR,599,26,1,2016-11-26 17:53:00,17,80.0,5.0,1.0,multi,Thailand,26,49,continentAS,12.60,-99.70,HS,1,1,551,,,,,101.0,,1,1,156,,,,,26.0,,707,,,,,127.0,,1,0,1.0,4127.0,,,,,628.0,,3,2.76
4204,7002.0,CW,2016-11-26,1753,EA2EA,599,14,DL1DXA,599,14,1,2016-11-26 17:53:00,17,40.0,4.0,148.0,running,Fed. Rep. of Germany,14,28,continentEU,51.00,-10.00,DL,89,0,551,,,,129.0,,,197,0,156,,,,37.0,,,707,,,,166.0,,,1,0,1.0,4128.0,,,,1055.0,,,1,2.84
